Original_Entry_ID,pXC50,Gene_Symbol,SMILES
CHEMBL1987359,5.7,EGFR,O=C1N(C(=O)C2=C3C1=CC=C(NCCCC)C3=CC=C2)CCNCCO
CHEMBL482489,5.47,EGFR,C=1C=CC(=CC1NC2=NC(N)=NC3=C2C=C(N3)CCC4=C(C=CC=C4)Cl)Br
CHEMBL2048798,8.06,EGFR,C(CN1C=CC=2N=CN=C(C21)NC3=CC(=C(C=C3)OC=4C=CC=C5C4C=CS5)Cl)O
CHEMBL1828876,4.74,EGFR,C(CC=1C=CC(=CC1)Br)(=O)NS(C=2C=CC(=CC2)C)(=O)=O
CHEMBL353879,4.4,EGFR,C1(C(NOC(C)(C)C)=O)=C(C=CC(/N=C/C=2C(=CC=C(C2)O)O)=C1)O
CHEMBL2325098,6.15,EGFR,C=1C(=CC=C(C1)C=2CC(N(N2)C3=CC=CC=C3)C4=CC=5C(C=C4)=CC=CC5)Br
CHEMBL1202061,6.0,EGFR,CCOC(=O)C(=O)OC1=CC=C(C=C1)C2=C(OC3=CC(O)=CC(O)=C3C2=O)C(=O)OCC
CHEMBL1241949,4.92,EGFR,N=1C=NC=2N(N=C(C3=CC=C4C(C=CC(=N4)N)=C3)C2C1N)C(C)C
CHEMBL2218927,4.6,EGFR,CC1=NC=2C=C3C(=CC2N1C)N=CC(C4=CC=CS4)=N3
CHEMBL39811,8.12,EGFR,N1=CN=C(NC=2C=CC=C(Br)C2)C=3C=C4C(=CC13)NC=C4CN(CCN(C)C)C
CHEMBL508928,6.0,EGFR,N=1C2=C(C=NN2C(=C(C1)C=3C=CC(=CC3)NC(NC4=CC=CC(=C4)C)=O)N)C5=CN(N=C5)C
CHEMBL153409,6.14,EGFR,C1=2SC3=NC=CC=C3C1=NC=NC2NC=4C=C(Br)C=CC4
CHEMBL1241390,4.0,EGFR,N=1C(=C2C(C=3C=NC=CC3)=NN(C2=NC1)C(C)C)N
5328803,5.88273,EGFR,S=C(N)C(=CC1=CC(O)=C(O)C=C1)C#N
CHEMBL77030,6.07,EGFR,C=1(C=C(/C=C(/C(N)=S)\C#N)C=CC1O)O
CHEMBL604893,7.36,EGFR,C1(OCCCN2CCN(CC2)C)=C(C=C3C(=C1)C(NC=4C=CC(C=5SC6=C(C=CC=C6)N5)=C(C4)Cl)=NC=N3)OC
CHEMBL1242290,5.52,EGFR,N1=CN=C2N(C(C)C)N=C(C=3C=CC(=C(C3)OC)OC)C2=C1N
CHEMBL125035,5.37,EGFR,N(C1=C(CNC=2C=3C(=CC(=NC3)N)N=CN2)C=CC=C1)(=O)=O
CHEMBL215033,7.0,EGFR,C(NCC=S(O)(O)=C)C1=CC=C(C=2C=C3C(=CC2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)OC)O1
CHEMBL248674,6.4,EGFR,C1(=C(OC)C=C2C(=C1)C(=NC=N2)NC=3C=C(C=CC3)C#CCCO)OC
CHEMBL1991078,5.7,EGFR,O=C(NC=1NN=C2C1C=C(C=3N=NN(C3)CC4=CC=CC=C4)C=C2)C=5C=C(OC)C(OC)=CC5
CHEMBL461311,7.12,EGFR,N=1C(NC2=CC(=C(C=C2)OCC3=CC=CC=C3)Cl)=C(C=O)C(=NC1)N
CHEMBL1241487,7.48,EGFR,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)N)C2C1N)C4CCCC4
CHEMBL251124,8.0,EGFR,C1(=C(C=C2N=CN=C(C2=C1)C#CC=3NC=CC3C=4C=CC=CC4)OCC)OCC
CHEMBL2426286,4.89,EGFR,C1(=CN=C(N=C1C=2C=NN3C2C=CC=C3)NC4=C(C=CC(=C4)NC(C=C)=O)OC)Cl
CHEMBL67535,6.4,EGFR,C=1(C=C(/C=C(/C(NCCCNC(/C(/C#N)=C/C2=CC=C(C(=C2)O)O)=O)=O)\C#N)C=CC1O)O
CHEMBL223257,5.7,EGFR,C1CCOC=2N=C(C=NC2C#N)NC(NC=3C=C(C(=CC3OCC1)OCC(CO)O)Cl)=O
CHEMBL394495,6.92,EGFR,C1=CC(COC[C@@H]2CNCCO2)=C3C(NC=4C=C5C(=CC4)N(N=C5)[C@@H](C6=CC=CC=C6)C)=NC=NN31
CHEMBL245277,6.16,EGFR,C1=CC(COC[C@@H]2CNCCO2)=C3C(NC=4C=C5C(=CC4)N(N=C5)[C@H](C6=CC=CC=C6)C)=NC=NN31
CHEMBL1173250,4.96,EGFR,C1C(C2=CC(=C(C=C2)Br)Br)=NN(C(N)=S)C1C3=CC=CC=C3Br
CHEMBL1965910,5.7,EGFR,O(C1=CC(C=2C3=C(N(C2)C4CCC(N5CCCC5)CC4)N=CN=C3N)=CC=C1)CC6=CC=CC=C6
CHEMBL203108,4.09,EGFR,C1(C2=CC(=CC=C2C3=CC=C(C=C31)OCC=C)OCC=C)=NO
CHEMBL126101,5.43,EGFR,C1(=C2C(C=C(N=C2)N)=NC=N1)NC3=C(OC)C=CC=C3
57390437,5.37263,EGFR,S1C(N2N=C(CC2C3=CC=C(OC)C=C3)C=4C=CC(=CC4)C)=NC(O)=C1
CHEMBL2437294,5.22,EGFR,N1(C(=CSC1=N)C2=CC=C(C=C2)C)CC(N3CCN(CC3)C(=O)C)=O
CHEMBL2334805,4.67,EGFR,N(C(=O)NC=1C=CC(=CC1)Cl)C2=CC=C3C(C(=NS3(=O)=O)NC=4C(=CC(=CC4)Cl)Cl)=C2
CHEMBL327127,7.09,EGFR,OCC1=CC=CC(NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(Cl)C=CC=C4Cl)=C1
CHEMBL8223,4.3,EGFR,N1C(C2=CC(NC=3C=CC(=CC3)N(CC)CC)=C(C=C2C1=O)NC4=CC=C(C=C4)N(CC)CC)=O
CHEMBL116438,5.07,EGFR,C1(=C(O)C=CC(/C=C/C(=O)/C=C(/C=C/C2=CC=C(C(=C2)OC)O)\O)=C1)OC
CHEMBL2070201,6.04,EGFR,N(CC1=CC=C2C(=C1)OCCCCO2)C=3C=C4C(=NC=NC4=CC3)NC5=CC=CC(=C5)Cl
5329477,7.15003,EGFR,S(O)(O)(=CCNCC=1SC=C(N1)C2=CC=3C(NC4=CC5=C(N(N=C5)CC6=CC=CC=C6)C=C4)=NC=NC3C=C2)=C
CHEMBL391738,6.14,EGFR,N1(CCN(CC1)C)CCC#CC2=C(C=C3C(=C2)N=CC(C#N)=C3NC=4C=C(C(=CC4Cl)Cl)OC)OC
CHEMBL1684800,6.99,EGFR,C=1C=C(CN2N=CC(=C2N)NC(C3=CC(=CC=C3C)NC(NC4=CC=C(C(=C4)C(F)(F)F)Cl)=O)=O)C=CC1OC
CHEMBL592004,6.06,EGFR,C=1(C(O)=C(CN(C(NC=2C=CC=CC2)=S)CC3=CC=C(C=C3)O)C=C(C1)Br)Br
CHEMBL2218932,4.6,EGFR,C=1C=C2C(=CC1Cl)/C(=C/C=3C=C(C(=C(C3)Cl)O)Cl)/C(N2)=O
CHEMBL358746,6.22,EGFR,C(=C/C1=CC(O)=C(C(=C1)O)O)(\C(=O)NCCCCNC(/C(=C/C=2C=C(O)C(=C(C2)O)O)/C#N)=O)/C#N
CHEMBL1928712,5.5,EGFR,C1=NC(=C2C=C(C=CC2=N1)NCC3=CC=C(C=C3)Br)NC=4C=C(C=CC4)Br
44409149,6.17328,EGFR,ClC=1C=C(NC=2N=CN=C3C2C(OC4CCOCC4)=CC(OCCOC)=C3)C=CC1F
CHEMBL249511,6.48,EGFR,C1(=CC=C2N=CN=C(C2=C1)NC3=CC(=C(C=C3)F)Cl)C#CC4=CC=CC=C4
CHEMBL1097190,4.82,EGFR,C1(=CC=C(C=C1)CCOC=2C=C3C=4CC(CCC4NC3=CC2)N)O
CHEMBL1242377,5.85,EGFR,N=1C=NC2=C(C1N)C(C=3C=C(C(=CC3)F)O)=NN2C(C)C
CHEMBL73820,4.6,EGFR,C1(=C(C=CC(=C1)/C=C(/C(=O)O)\C#N)O)O
10396070,5.82391,EGFR,BrC1=CC=2CCNC(=O)/C(=N/O)/CC3=CC(Br)=C(OC=4C=C(C/C(=N\O)/C(=O)N=CCC5=CC(Br)=C(OC(C2)=C1O)C=C5)C=C(Br)C4O)C=C3
CHEMBL69966,7.74,EGFR,C/1(\C=2C(=NC=NC2NC=3C=C(C#C)C=CC3)NC1=O)=C/C=4NC(C(=O)NCCN5CCOCC5)=CC4C
CHEMBL487254,5.02,EGFR,C1=CC=C2C(=C1)N3C4=C(N5C6=C(C=CC=C6C3C2)C=C5)C(N(C4=O)CCCSC(N)=NC=7C=CC=CC7)=O
25178331,5.02228,EGFR,S(CCCN1C(=O)C=2N3C(CC=4C3=CC=CC4)C=5C=6N(C2C1=O)C=CC6C=CC5)/C(/N)=N/C7=CC=CC=C7
CHEMBL339550,4.64,EGFR,N1=C(C(=O)N(C1=O)C)NC=2N(C=C(N2)CC=3C=CC(=CC3)OC)CC=4C=CC(=CC4)O
CHEMBL379601,7.7,EGFR,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN(CC(N)=O)C
CHEMBL329672,7.64,EGFR,C=1(C2=C(C=CC=C2)N=CN1)NC=3C=C(Cl)C=CC3
CHEMBL163168,7.57,EGFR,C=1(C2=C(C=NC(=C2)NCCC(=O)O)N=CN1)NC=3C=C(Br)C=CC3
CHEMBL360979,6.67,EGFR,N=1C(=CSC1CC2=C(C=C(NC=3C=4C(=CC(=C(C4)NC(/C=C/CN(C)C)=O)OC)N=CC3C#N)C=C2)Cl)C=5C=CC=CC5
CHEMBL1830264,4.72,EGFR,C=1C=C(/C=C/C(=N/NC(N)=S)/C2=CC=CC=C2)C=CC1F
CHEMBL473438,8.22,EGFR,N1=CN=C2C(=C1NC=3C=C(Cl)C(=CC3)OCC=4C=C(C=CC4)F)SC(=C2)C=5NC(=CC5)CNCC
CHEMBL104264,4.6,EGFR,C1(=CC=CC2=CN=CC=C12)S(=O)(=O)NCCNC/C=C/C3=CC=C(Br)C=C3
CHEMBL1987756,5.7,EGFR,BrC1=CC=C(C=C1)C=CCNCCNS(=O)(=O)C=2C3=C(C=CC2)C=NC=C3
86276228,6.92082,EGFR,O(C1=NC2=C(C=C1/C=N/NC(=O)CN3C(=NC=C3N(=O)=O)C)C=C(C=C2)C)C4=CC=C(OC)C=C4
CHEMBL483158,6.7,EGFR,C=1(C=CC=C(C1C=2C=3C=C(C=CC3C4=C(CN2)C=NC(=N4)NC=5C=CC(=C(C5)OC)C(=O)O)Cl)F)OC
44416635,6.52288,EGFR,ClC1=C(F)C(NC=2N=CN=C3OC=4C(CNC32)=CC(OC)=C(OC)C4)=CC=C1
11554463,6.53165,EGFR,BrC1=CC(NC2=NC=NC3=C2C=C(N(C(=O)N(N=O)CCCl)C)C=C3)=CC=C1
CHEMBL215993,7.26,EGFR,C(OC1=CC=C(NC2=NC=NC3=CC=C(C=C23)C4=CC=CO4)C=C1)C5=CC=CC=C5
CHEMBL1241578,6.26,EGFR,N=1C=NC2=C(C1N)C(C=3C=C(C(=CC3)Br)O)=NN2C(C)C
CHEMBL111339,6.32,EGFR,C=1(C=CC(NC=2N=C3N(C(C(=CC3=CN2)C4=C(C=CC=C4Cl)Cl)=O)C)=CC1)C
44409208,8.52288,EGFR,ClC=1C=C(NC=2N=CN=C3C2C(OC4CCN(CC4)C)=CC=C3)C=CC1F
44416461,8.52288,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OCC4CCN(CC4)C)=C(OC)C3)C=CC1F
CHEMBL1976134,5.7,EGFR,N1=C2NC=CC2=CC(C3=CC=4NN=CC4C=C3)=C1
CHEMBL355419,5.4,EGFR,P(CC1=C(C=CC(NCC2=C(C=CC(=C2)O)O)=C1)O)(=O)(OCC)OCC
CHEMBL1202478,7.05,EGFR,COC=1C=C2C(NC=3C=CC(Br)=CC3F)=NC=NC2=CC1OC/C=C/CN4CCCC4
CHEMBL1989518,5.7,EGFR,O(C=1C=C(C=NC1)C=CC2=CC=NC=C2)CCN
CHEMBL604671,5.17,EGFR,C1(=CC=C(/C=N/NC=2SC=C(N2)O)C=C1)N(=O)=O
CHEMBL1999774,5.7,EGFR,ClC=1C(=C2C(=NC1N3CC(CC3)CN)N=CC(=C2O)C(=O)O)C
CHEMBL1945444,4.69,EGFR,O=S(NC(C=1C=NC=C(C1)Br)=O)(C2=CC=CC=C2)=O
CHEMBL120564,4.06,EGFR,C(C#N)(C#N)=CC=1C=C(OC)C(=C(C1)C)O
45263504,5.56384,EGFR,O(CC1CCCN(C1)C)C2=CC=C(C=C2)C=3N4C(C(NC=5C(=CC=CC5C)C)=NC3)=CN=C4
CHEMBL1970879,7.6,EGFR,O(C=1C=C(C2=NN(C=3N=CN=C(N)C23)C4CCC(N5CCN(CC5)C(=O)C)CC4)C=CC1NC(=O)C=6N(C=7C(C6)=CC=CC7)C)C
9825976,7.48149,EGFR,FC=1C=C(CN2N=CC=3C2=CC=C(NC4=NC=NN5C4=C(CN6CCCNCC6)C=C5)C3)C=CC1
CHEMBL79808,4.68,EGFR,C1(=C(C=2C=CC=CC2N1)CCC(=O)OC)SSC3=C(C4=CC=CC=C4N3)CCC(=O)OC
CHEMBL291313,4.7,EGFR,C1(C(C=2C=C(N(=O)=O)C=CC2N1)=C(C#N)C#N)=O
CHEMBL1630117,8.41,EGFR,C=1(C=C2C(=NC=NC2=CC1)NC=3C=CC(OCC4=CC(=CC=C4)F)=C(Cl)C3)C5=CC=C(O5)C(O)=NO
CHEMBL1242032,4.0,EGFR,N=1C=NC=2N(C(C)C)N=C(C3=CC=C(C=C3)S(N)(=O)=O)C2C1N
72734871,6.05355,EGFR,ClC=1C=C(NC2=NC=NC3=CC(O[C@H]4CCOC4)=C(NC(=O)N5CC(F)(F)CCC5)C=C32)C=CC1F
CHEMBL38199,8.43,EGFR,C12=C(N=CN=C1C=C3N(CCN4CCOCC4)N=CC3=C2)NC=5C=C(Br)C=CC5
CHEMBL424093,7.6,EGFR,C=1(C2=C(C=CC(N/N=N/CC3=CC=CC=C3)=C2)N=CN1)NC4=CC(Br)=CC=C4
CHEMBL1254523,6.3,EGFR,C=1C(Br)=CC=CC1N(C2=NC(N)=NC=3N(C(=CC23)CC4=C(C=CC(=C4)OC)OC)C)C
CHEMBL1241682,4.0,EGFR,N=1C=NC=2N(N=C(C3=CC=C4C(C=CC(=N4)C)=C3)C2C1N)C(C)C
CHEMBL475446,8.15,EGFR,N=1C(=C2C(C=C(S2)C=3NC(=CC3)CNCCS(C)(=O)=O)=NC1)NC=4C=C(Cl)C(=CC4)OCC=5C=C(F)C=CC5
CHEMBL398963,5.78,EGFR,C1(=CC=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)C#CC4=CC=CS4
CHEMBL90541,6.09,EGFR,C1=2C(NC3=NC4=CC=CC=C4N=N3)=NC=NC1=CC(=C(C2)OC)OC
CHEMBL2064383,7.17,EGFR,C=1C2=C(C=C3C(=NC=NC13)NC=4C=CC(=CC4)C)N(C(O2)=O)CCCN5CCOCC5
CHEMBL2029689,5.01,EGFR,S(=O)(N1CCCCC1)(=O)C=2C=CC(=CC2)/N=C/C=3C(=CC=C(C3)Br)O
CHEMBL168555,5.01,EGFR,C1=2N(C=C(C1=C(N)N=CN2)C3=CC(OC)=CC=C3)C(CC4=CC=C(C=C4)OC)CO
CHEMBL2385977,6.0,EGFR,C1(=C(C=C(C(=C1)C(=O)NC2=CC(=C(C=C2)OCC3=NC=CC=C3)Cl)N)OCC)NC(C4=CC=C(C=C4)CN5CCN(CC5)C)=O
CHEMBL141238,4.72,EGFR,C(\C(NC1=C(C=C(C=C1C)C)C)=O)(=C/C2=CC(O)=C(C=C2)O)/C#N
CHEMBL71,4.54,EGFR,N1(C=2C(=CC=C(C2)Cl)SC3=C1C=CC=C3)CCCN(C)C
5328237,6.6925,EGFR,BrC1=CC(NC2=NC=NC3=CC=4N(CCN(C)C)C=NC4C(Cl)=C32)=CC=C1
11657332,7.82391,EGFR,ClC1=C(OCC2=CC(F)=CC=C2)C=CC(NC3=NC=NC=C3C#CC=4N=C(CNC(=O)NCC=S(O)(O)=C)C=CC4)=C1
90655174,7.74473,EGFR,ClC1=CC(NC=2N=CN=C3SC(NC(=O)/C=C/CN4CCC(SC)CC4)=CC32)=CC=C1F
CHEMBL1964644,5.7,EGFR,S1C(N(=O)=O)=CN=C1NC(=O)NCC2=CC=CC=C2
CHEMBL54088,9.32,EGFR,C=1(C=2C=C(NC(C=C)=O)N=CC2N=CN1)NC3=CC(C)=CC=C3
56955062,5.14267,EGFR,O(C=1C=C2C(NC=3C=C(NC(OC)=O)C(=CC3)C)=NC=NC2=CC1OC)C
10447743,6.52288,EGFR,OC1=C(CNC=2C=C(C(O)=CC2)C(=O)NOC)C=C(O)C=C1
CHEMBL57553,4.3,EGFR,C1(=NC(C2=CN=CC=C2)=CC=N1)NC3=CC(N)=CC=C3
CHEMBL256835,5.7,EGFR,C=1(N(C=NC1C2=CC=C(C=C2)F)C3CCC(CC3)O)C=4N=C(N=CC4)OC
CHEMBL97162,7.08,EGFR,C=1(N(C=NC1C=2C=CC(=CC2)F)[C@H]3CC[C@@H](CC3)O)C=4N=C(OC)N=CC4
CHEMBL1089203,7.52,EGFR,C=1(C(=CC2=NC=CC(=C2C1)NC3=CC=CC(=C3)C#C)OCCOC)OCCOC
CHEMBL288064,4.6,EGFR,O1C(=NN=C1SCC2=CC(I)=CC=C2)C=3C=CN=CC3
CHEMBL1830275,5.06,EGFR,C=1C=C(/C=C/C(=N/NC(N)=S)/C2=CC=C(C=C2)OC)C=CC1
CHEMBL413987,6.72,EGFR,C1=C(C=2C(=NC=NC2C=C1)NC=3C=CC(OCC4=NC=CC=C4)=C(Cl)C3)O[C@@H](C)CN(C)C(=O)CO
CHEMBL250132,8.7,EGFR,C1=C(C=2C(=NC=NC2C=C1)NC=3C=CC(OCC4=NC=CC=C4)=C(Cl)C3)O[C@H](C)CN(C)C(=O)CO
CHEMBL52591,8.37,EGFR,C=12C(=NC=NC1C=NC(=N2)NC)NC3=CC(C)=CC=C3
CHEMBL1979554,5.7,EGFR,ClC=1C(CNC2C(=NC3=CC=4C(=NNC4)C=C3)C(=O)C2=O)=CC=C(Cl)C1
CHEMBL357367,8.03,EGFR,C=12SC=3C=CC(=CC3C1N=CN=C2NC4=CC=CC=C4)N
CHEMBL2374457,7.24,EGFR,C=1N=C(N)C2=C(N1)N(N=C2C3=CC4=C(C=C3)N=C(N4)CC5=C(C=CC=C5)Cl)[C@H]6CC[C@@H](CC6)C7CCN(CC7)CCCOC
CHEMBL66516,5.0,EGFR,C(=CC1=C2C(C=CC=C2)=NC=C1)(C#N)C#N
CHEMBL2006188,5.7,EGFR,O=C(NC(C1=CC(OC)=CC=C1)C)C2=C(NCCCN)C=C(C=3C=CN=CC3)C=C2
CHEMBL84513,5.17,EGFR,C=1(NC=2C=CC=CC2C1CCCC(O)=O)S
CHEMBL1242664,7.07,EGFR,N=1C=NC=2N(N=C(C3=CC=C4C(NC=C4)=C3)C2C1N)C5CCCC5
90645482,7.04479,EGFR,O1C=2N=C(N=C(NC=3C4=C(NC=C4)C=CC3)C2C=C1C)C
CHEMBL51707,7.89,EGFR,C=1(C=2C(=CC(=NC2)F)N=CN1)NC=3C=C(Br)C=CC3
CHEMBL245799,6.47,EGFR,C=1(C=C2C(=C(C=NC2=CC1)C#N)N[C@@H]3C[C@H]3C4=CC=CC=C4)C5=CC=CC(=C5)CN6CCOCC6
CHEMBL3233785,9.05,EGFR,N=1C2=C(C(=NC1)NC3=CC(=C(C=C3)F)Cl)C=C(S2)NC(/C=C/CN4C5C(CC(C4)CC5)=O)=O
CHEMBL599388,5.62,EGFR,C(COC1=C(C=C(C=C1)C2=NC3=C(C(=N2)O)C4=C(S3)C=CC(=C4)C)OC)(O)=O
5330524,6.42022,EGFR,ClC1=C(C=2C(=O)N(C3=NC(=NC=C3C2)NC=4C=CC(F)=CC4)C)C(Cl)=CC=C1
CHEMBL114496,6.12,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC3=CC(SC)=CC=C3
CHEMBL1243346,8.39,EGFR,C(/C=C/C=1N=NN(C1)CCF)(=O)NC=2C=C3C(=C(C=NC3=CC2OCC)C#N)NC=4C=C(C(=CC4)F)Cl
CHEMBL3263372,5.28,EGFR,C=1C(=CC=C(C1)C=2CC(N(N2)C3=NC(CS3)C4=CC=CC=C4)C5=CC=6C(C=C5)=CC=CC6)C
5328329,8.25026,EGFR,N1(CCN(CC1)C)CCCNC2=NC=C3C(N=CN=C3NC=4C=C(C=CC4)C)=C2
CHEMBL1683963,7.55,EGFR,C1(/C=C(/C(=O)NCCN2CCOCC2)\C)=C(N=CN=C1C)NC3=CC(=C(C=C3)OCC=4C=CC=C(C4)F)Cl
CHEMBL2335379,4.7,EGFR,C=1(N=C2C(=C(N1)NC=3C=C(C=CC3)C#C)C=C(N2)CCC=4C=CC=CN4)N
CHEMBL83838,4.74,EGFR,C1(=C(C2=CC=CC=C2N1)CC(=O)OC)SSC3=C(C4=CC=CC=C4N3)CC(=O)OC
CHEMBL1202477,7.05,EGFR,COC=1C=C2C(NC=3C=CC(Br)=CC3F)=NC=NC2=CC1OCCCN4CCN(C)CC4
CHEMBL589588,7.1,EGFR,C=1C=C(NC(C2=CC=C(C=C2)N(CCCl)CCCl)=O)C=CC1OC
CHEMBL491085,9.26,EGFR,C1(=CC=C2C(=C1)C(=NC=N2)NC=3C=C(C=CC3)Br)CC(/C=C/C)=O
CHEMBL1241581,7.08,EGFR,N=1C=NC=2N(N=C(C=3C=CC(=C(C3)OC)N)C2C1N)C4CCCC4
CHEMBL2312654,6.23,EGFR,N(C1CCC(CC1)N(C)C)C=2N=C(NC3=CC(=CC(=C3)Cl)Cl)N=CC2C4=CC(=NO4)C
CHEMBL1241270,4.91,EGFR,N1=C(C2=C(NN=C2N=C1)C=3C=C(C(=CC3)C)O)N
56954836,5.15181,EGFR,O(C=1C=C2C(NC=3C=CC(NC(OCCC)=O)=CC3)=NC=NC2=CC1OC)C
CHEMBL250924,7.59,EGFR,C1(=C(C=C2N=CN=C(C2=C1)C#CC3=C(C=CC=C3)C4=CC=CC=C4)OC)OC
CHEMBL475767,7.17,EGFR,N=1C=NC2=C(C1NC3=CC(Cl)=C(C=C3)OCC=4C=C(C=CC4)F)C=C(S2)C=5NC(=CC5)CN(C)C
CHEMBL3235199,5.39,EGFR,C=1(C(=NC=2C(C1)=CC=CC2)OC3=CC=C(C=C3)Cl)/C=N/NC(CN4C(=CN=C4C)N(=O)=O)=O
CHEMBL2283248,5.03,EGFR,C1=CC=CC(=C1)/C=C/C(NC=2C(=CC=CC2)OCC)=O
CHEMBL515401,6.68,EGFR,C1(=C(OC)C=C2C(=C1)N=CN=C2C=3C=4C(NC3)=CC(=C(C4)Cl)F)OC
CHEMBL2381508,6.76,EGFR,O=S(=O)(C=1C(OCCCCOC(CN2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)OC=5C=C(C=CC5)NC(C=C)=O)Cl)OC)=O)=NO[N+]1O)C6=CC=CC=C6
CHEMBL1830131,4.84,EGFR,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC(=C2)Cl)=O
CHEMBL355330,6.52,EGFR,N1=CN=C2C(=C1N)C(C=3C=C(C=CC3)O)=CN2C4CCC4
CHEMBL511637,7.92,EGFR,N1=C(NC=2C=CC(=CC2)CN3CCOCC3)SC=4C(=NC=NC14)NC5=CC=C(F)C(Cl)=C5
CHEMBL593987,6.37,EGFR,C1(=C(OCCCN2CCN(CC2)C)C=C3C(C(NC4=CC(F)=C(C5=NC6=C(S5)C=CC=C6)C=C4)=NC=N3)=C1)OC
44564191,8.48017,EGFR,BrC=1C=C(NC2=NC=NC3=C2C=C(C(CCCN4CCOCC4)C(=O)C=C)C=C3)C=CC1
CHEMBL377383,5.7,EGFR,C1=C(N)C(Cl)=C(N=C1C(NCC2=CC=C(C=C2)S(C)(=O)=O)=O)OCC
CHEMBL398793,6.89,EGFR,C=1N2N=CN=C(C2=C(C1)CN3CC(CNCC3)C)NC=4C=C5C(=CC4)N(N=C5)CC6=CC(=CC=C6)F
CHEMBL2007592,5.7,EGFR,S1C=2N=C(O)N3N=C(N=C3C2C4=C1CCCC4)C=5C=CC=CC5
CHEMBL178096,6.68,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OC)NC3=CC(Cl)=C(C=C3)NCNC4=CC=CC=C4
CHEMBL306380,6.7,EGFR,N1(C2=NC=NC(=C2C(=N1)C=3C=CC(=CC3)C)N)C(C)(C)C
72713174,7.22841,EGFR,O=C1N(C2=CC=C(NC(=O)/C=C/CN(C)C)C=C2)C3=NC(NC4=CC=C(OC)C=C4)=NC=C3N=C1
CHEMBL1988838,6.4,EGFR,S(=O)(=O)(N)C1=CC(NC=2N=C(NC3=CC=C(OCC(=O)N)C=C3)C(=CN2)C)=CC=C1
CHEMBL1162963,6.6,EGFR,N1C(C2=C(C1=O)C3=CN(C=4C=CC=CC34)CCCC=5C=CC(=NC5N(C)C)CCN6C7=C(C2=C6)C=CC=C7)=O
CHEMBL142831,5.0,EGFR,C1(=C(C=CC(=C1)C=2C=CC=CC2)C3=CC=C(C(=O)O)C=C3)OCOC
CHEMBL601625,7.46,EGFR,C=1(C=C(O)C=2C(C=C(OC2C1)C3=CC=CC=C3)=O)OCC(NCCCCCCCCCCCCCCCC)=O
CHEMBL255291,5.95,EGFR,C=1(NCC2=CC(=C(C=C2)F)Cl)C(=C(N)N=CN1)/C=N/OC
CHEMBL1928311,7.62,EGFR,C(C=1NC2=C(C=C(C=C2)O)C1)(=O)C3=CC4=C(S3)N=CN=C4NC5=CC=C(C(=C5)Cl)F
CHEMBL213616,4.84,EGFR,N=1C(=C2C(SC3=C(C=C(OC)C(OC)=C3)CN2)=NC1C)NC=4C=CC5=C(C4)N=CN5
CHEMBL1947127,6.47,EGFR,CC1(C)CC(NC(=O)C=2C=NC=3C(=CC(=C(OC)C3)OC)C2NC4=CC=CC(=C4)Br)CC(C)(C)N1O
CHEMBL169064,6.46,EGFR,N1=CN=C2N(C=C(C=3C=CC=C(OC)C3)C2=C1N)C4CCN(CC4)CC(N)=O
CHEMBL602328,6.01,EGFR,C1=CC(=C(/C=N/NC=2SC=C(N2)O)C=C1F)O
72737578,6.01457,EGFR,ClC=1C=C(NC2=NC=NC3=CC(O[C@H]4CCOC4)=C(NC(=O)N5CC(F)C5)C=C32)C=CC1F
CHEMBL401930,5.8,EGFR,O1CCN(CC1)C2=CC(C)=C3C(=C2)NC(=N3)C4=C(C=CNC4=O)NC[C@H](C5=CC=CC(=C5)Cl)O
CHEMBL425965,5.23,EGFR,N1=CN=C2C(=C1NC=3C=C(C=CC3)Br)NCC=4C=C(C(=CC4S2)OC)OC
CHEMBL50519,8.37,EGFR,C1=2C(=NC=NC1=CC=C(N2)OC)NC3=CC(Br)=CC=C3
CHEMBL2218930,4.6,EGFR,C1(=C(C=C2C(=C1)C(=CC=N2)OC3=CC=C(C=C3)NC(NC(=O)C4=C(C=CC=C4)C)=S)OC)OC
CHEMBL109212,6.38,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OCC)OCC)NC3=CC(Br)=CC=C3
CHEMBL1242751,5.44,EGFR,N1=CN=C2N(N=C(C=3C=CC=C(C3OC)OC)C2=C1N)C(C)C
CHEMBL213505,5.7,EGFR,N1=CN=C2ON=C(C2=C1N)C3=CC=C(NC(NC4=CC(=CC=C4)C(F)(F)F)=O)C=C3
11717370,6.17005,EGFR,ClCCNC(=O)NC1=CC=2C(NC=3C=C(C=CC3)C)=NC=NC2C=C1
